situation,mode,overall,alpha,lam,test_loss
Same task,Projection,True,0.100000,0.300000,0.419156
Same task,Projection,True,1.000000,0.300000,0.432740
Similar task,Projection,True,0.010000,0.300000,0.435999
Similar task,Projection,True,0.100000,0.300000,0.433941
Similar task,Projection,True,1.000000,0.300000,0.440313
Unrelated task,Projection,True,0.010000,0.300000,0.452776
Unrelated task,Projection,True,0.100000,0.300000,0.447845
Unrelated task,Projection,True,1.000000,0.300000,0.452171
Same task,Projection,False,0.010000,0.300000,0.429154
Same task,Projection,False,0.100000,0.300000,0.423912
Same task,Projection,False,1.000000,0.300000,0.432752
Similar task,Projection,False,0.010000,0.300000,0.437425
Similar task,Projection,False,0.100000,0.300000,0.430476
Similar task,Projection,False,1.000000,0.300000,0.437932
Unrelated task,Projection,False,0.010000,0.300000,0.451459
Unrelated task,Projection,False,0.100000,0.300000,0.448327
Unrelated task,Projection,False,1.000000,0.300000,0.451711
Same task,Projection,True,0.010000,1.000000,0.411178
Same task,Projection,True,0.100000,1.000000,0.402557
Same task,Projection,True,1.000000,1.000000,0.411354
Similar task,Projection,True,0.010000,1.000000,0.426924
Similar task,Projection,True,0.100000,1.000000,0.429343
Similar task,Projection,True,1.000000,1.000000,0.440345
Unrelated task,Projection,True,0.010000,1.000000,0.476864
Unrelated task,Projection,True,0.100000,1.000000,0.487581
Unrelated task,Projection,True,1.000000,1.000000,0.493224
Same task,Projection,False,0.010000,1.000000,0.408665
Same task,Projection,False,0.100000,1.000000,0.412369
Same task,Projection,False,1.000000,1.000000,0.420904
Similar task,Projection,False,0.010000,1.000000,0.431212
Similar task,Projection,False,0.100000,1.000000,0.432136
Similar task,Projection,False,1.000000,1.000000,0.434730
Unrelated task,Projection,False,0.010000,1.000000,0.477505
Unrelated task,Projection,False,0.100000,1.000000,0.484583
Unrelated task,Projection,False,1.000000,1.000000,0.488674
Same task,Projection,True,0.010000,3.000000,0.413113
Same task,Projection,True,0.100000,3.000000,0.415713
Same task,Projection,True,1.000000,3.000000,0.416263
Similar task,Projection,True,0.010000,3.000000,0.430481
Similar task,Projection,True,0.100000,3.000000,0.442586
Similar task,Projection,True,1.000000,3.000000,0.438686
Unrelated task,Projection,True,0.010000,3.000000,0.504972
Unrelated task,Projection,True,0.100000,3.000000,0.514873
Unrelated task,Projection,True,1.000000,3.000000,0.521864
Same task,Projection,False,0.010000,3.000000,0.407367
Same task,Projection,False,0.100000,3.000000,0.421513
Same task,Projection,False,1.000000,3.000000,0.417896
Similar task,Projection,False,0.010000,3.000000,0.434594
Similar task,Projection,False,0.100000,3.000000,0.439886
Similar task,Projection,False,1.000000,3.000000,0.452795
Unrelated task,Projection,False,0.010000,3.000000,0.499122
Unrelated task,Projection,False,0.100000,3.000000,0.518309
Unrelated task,Projection,False,1.000000,3.000000,0.520828
Same task,Projection,True,0.010000,10.000000,0.415037
Same task,Projection,True,0.100000,10.000000,0.427864
Same task,Projection,True,1.000000,10.000000,0.427576
Similar task,Projection,True,0.010000,10.000000,0.449007
Similar task,Projection,True,0.100000,10.000000,0.458748
Similar task,Projection,True,1.000000,10.000000,0.460053
Unrelated task,Projection,True,0.010000,10.000000,0.542846
Unrelated task,Projection,True,0.100000,10.000000,0.542056
Unrelated task,Projection,True,1.000000,10.000000,0.542733
Same task,Projection,False,0.010000,10.000000,0.410736
Same task,Projection,False,0.100000,10.000000,0.428148
Same task,Projection,False,1.000000,10.000000,0.428324
Similar task,Projection,False,0.010000,10.000000,0.443608
Similar task,Projection,False,0.100000,10.000000,0.451850
Similar task,Projection,False,1.000000,10.000000,0.461116
Unrelated task,Projection,False,0.010000,10.000000,0.543189
Unrelated task,Projection,False,0.100000,10.000000,0.541570
Unrelated task,Projection,False,1.000000,10.000000,0.542491
Same task,Projection,True,0.010000,0.100000,0.442421
Same task,Projection,True,0.100000,0.100000,0.440936
Same task,Projection,True,1.000000,0.100000,0.441637
Similar task,Projection,True,0.010000,0.100000,0.446515
Similar task,Projection,True,0.100000,0.100000,0.443768
Similar task,Projection,True,1.000000,0.100000,0.452002
Unrelated task,Projection,True,0.010000,0.100000,0.450909
Unrelated task,Projection,True,0.100000,0.100000,0.446607
Unrelated task,Projection,True,1.000000,0.100000,0.449877
Same task,Projection,False,0.010000,0.100000,0.446188
Same task,Projection,False,0.100000,0.100000,0.443139
Same task,Projection,False,1.000000,0.100000,0.444592
Similar task,Projection,False,0.010000,0.100000,0.444112
Similar task,Projection,False,0.100000,0.100000,0.446002
Similar task,Projection,False,1.000000,0.100000,0.449222
Unrelated task,Projection,False,0.010000,0.100000,0.443538
Unrelated task,Projection,False,0.100000,0.100000,0.445264
Unrelated task,Projection,False,1.000000,0.100000,0.447042
Same task,Projection,True,0.010000,0.300000,0.419671
Same task,Projection,True,0.100000,0.300000,0.430905
Same task,Projection,True,1.000000,0.300000,0.425734
Similar task,Projection,True,0.010000,0.300000,0.429450
Similar task,Projection,True,0.100000,0.300000,0.432327
Similar task,Projection,True,1.000000,0.300000,0.441813
Unrelated task,Projection,True,0.010000,0.300000,0.442048
Unrelated task,Projection,True,0.100000,0.300000,0.451002
Unrelated task,Projection,True,1.000000,0.300000,0.450063
Same task,Projection,False,0.010000,0.300000,0.425727
Same task,Projection,False,0.100000,0.300000,0.427533
Same task,Projection,False,1.000000,0.300000,0.421254
Similar task,Projection,False,0.010000,0.300000,0.435212
Similar task,Projection,False,0.100000,0.300000,0.440320
Similar task,Projection,False,1.000000,0.300000,0.437654
Unrelated task,Projection,False,0.010000,0.300000,0.444664
Unrelated task,Projection,False,0.100000,0.300000,0.441144
Unrelated task,Projection,False,1.000000,0.300000,0.456467
Same task,Projection,True,0.010000,1.000000,0.414709
Same task,Projection,True,0.100000,1.000000,0.420240
Same task,Projection,True,1.000000,1.000000,0.417522
Similar task,Projection,True,0.010000,1.000000,0.425281
Similar task,Projection,True,0.100000,1.000000,0.431622
Similar task,Projection,True,1.000000,1.000000,0.436827
Unrelated task,Projection,True,0.010000,1.000000,0.474864
Unrelated task,Projection,True,0.100000,1.000000,0.485181
Unrelated task,Projection,True,1.000000,1.000000,0.496167
Same task,Projection,False,0.010000,1.000000,0.412963
Same task,Projection,False,0.100000,1.000000,0.427260
Same task,Projection,False,1.000000,1.000000,0.421924
Similar task,Projection,False,0.010000,1.000000,0.428249
Similar task,Projection,False,0.100000,1.000000,0.429465
Similar task,Projection,False,1.000000,1.000000,0.435715
Unrelated task,Projection,False,0.010000,1.000000,0.474549
Unrelated task,Projection,False,0.100000,1.000000,0.484588
Unrelated task,Projection,False,1.000000,1.000000,0.497331
Same task,Projection,True,0.010000,3.000000,0.410558
Same task,Projection,True,0.100000,3.000000,0.418213
Same task,Projection,True,1.000000,3.000000,0.422938
Similar task,Projection,True,0.010000,3.000000,0.429448
Similar task,Projection,True,0.100000,3.000000,0.435964
Similar task,Projection,True,1.000000,3.000000,0.442677
Unrelated task,Projection,True,0.010000,3.000000,0.489845
Unrelated task,Projection,True,0.100000,3.000000,0.517105
Unrelated task,Projection,True,1.000000,3.000000,0.520318
Same task,Projection,False,0.010000,3.000000,0.409108
Same task,Projection,False,0.100000,3.000000,0.421651
Same task,Projection,False,1.000000,3.000000,0.420180
Similar task,Projection,False,0.010000,3.000000,0.431070
Similar task,Projection,False,0.100000,3.000000,0.438126
Similar task,Projection,False,1.000000,3.000000,0.444762
Unrelated task,Projection,False,0.010000,3.000000,0.492979
Unrelated task,Projection,False,0.100000,3.000000,0.514681
Unrelated task,Projection,False,1.000000,3.000000,0.519978
Same task,Projection,True,0.010000,10.000000,0.408382
Same task,Projection,True,0.100000,10.000000,0.432115
Same task,Projection,True,1.000000,10.000000,0.426217
Similar task,Projection,True,0.010000,10.000000,0.435567
Similar task,Projection,True,0.100000,10.000000,0.452112
Similar task,Projection,True,1.000000,10.000000,0.447127
Unrelated task,Projection,True,0.010000,10.000000,0.543497
Unrelated task,Projection,True,0.100000,10.000000,0.527576
Unrelated task,Projection,True,1.000000,10.000000,0.543354
Same task,Projection,False,0.010000,10.000000,0.410216
Same task,Projection,False,0.100000,10.000000,0.427398
Same task,Projection,False,1.000000,10.000000,0.431565
Similar task,Projection,False,0.010000,10.000000,0.430802
Similar task,Projection,False,0.100000,10.000000,0.452509
Similar task,Projection,False,1.000000,10.000000,0.460326
Unrelated task,Projection,False,0.010000,10.000000,0.543444
Unrelated task,Projection,False,0.100000,10.000000,0.532044
Unrelated task,Projection,False,1.000000,10.000000,0.543285
Same task,Projection,True,0.010000,0.100000,0.422931
Same task,Projection,True,0.100000,0.100000,0.427259
Same task,Projection,True,1.000000,0.100000,0.431926
Similar task,Projection,True,0.010000,0.100000,0.426243
Similar task,Projection,True,0.100000,0.100000,0.430609
Similar task,Projection,True,1.000000,0.100000,0.434109
Unrelated task,Projection,True,0.010000,0.100000,0.437014
Unrelated task,Projection,True,0.100000,0.100000,0.440808
Unrelated task,Projection,True,1.000000,0.100000,0.441175
Same task,Projection,False,0.010000,0.100000,0.428785
Same task,Projection,False,0.100000,0.100000,0.431862
Same task,Projection,False,1.000000,0.100000,0.428877
Similar task,Projection,False,0.010000,0.100000,0.427924
Similar task,Projection,False,0.100000,0.100000,0.431702
Similar task,Projection,False,1.000000,0.100000,0.430899
Unrelated task,Projection,False,0.010000,0.100000,0.440740
Unrelated task,Projection,False,0.100000,0.100000,0.440699
Unrelated task,Projection,False,1.000000,0.100000,0.440256
Same task,Projection,True,0.010000,0.300000,0.421014
Same task,Projection,True,0.100000,0.300000,0.418916
Same task,Projection,True,1.000000,0.300000,0.431732
Similar task,Projection,True,0.010000,0.300000,0.427602
Similar task,Projection,True,0.100000,0.300000,0.430051
Similar task,Projection,True,1.000000,0.300000,0.435029
Unrelated task,Projection,True,0.010000,0.300000,0.446173
Unrelated task,Projection,True,0.100000,0.300000,0.446319
Unrelated task,Projection,True,1.000000,0.300000,0.453758
Same task,Projection,False,0.010000,0.300000,0.417227
Same task,Projection,False,0.100000,0.300000,0.422570
Same task,Projection,False,1.000000,0.300000,0.428272
Similar task,Projection,False,0.010000,0.300000,0.430774
Similar task,Projection,False,0.100000,0.300000,0.418972
Similar task,Projection,False,1.000000,0.300000,0.432365
Unrelated task,Projection,False,0.010000,0.300000,0.449511
Unrelated task,Projection,False,0.100000,0.300000,0.451012
Unrelated task,Projection,False,1.000000,0.300000,0.457437
Same task,Projection,True,0.010000,1.000000,0.408672
Same task,Projection,True,0.100000,1.000000,0.423308
Same task,Projection,True,1.000000,1.000000,0.421924
Similar task,Projection,True,0.010000,1.000000,0.430051
Similar task,Projection,True,0.100000,1.000000,0.429580
Similar task,Projection,True,1.000000,1.000000,0.431048
Unrelated task,Projection,True,0.010000,1.000000,0.467551
Unrelated task,Projection,True,0.100000,1.000000,0.482730
Unrelated task,Projection,True,1.000000,1.000000,0.485572
Same task,Projection,False,0.010000,1.000000,0.411420
Same task,Projection,False,0.100000,1.000000,0.414188
Same task,Projection,False,1.000000,1.000000,0.418413
Similar task,Projection,False,0.010000,1.000000,0.432724
Similar task,Projection,False,0.100000,1.000000,0.432642
Similar task,Projection,False,1.000000,1.000000,0.434732
Unrelated task,Projection,False,0.010000,1.000000,0.461711
Unrelated task,Projection,False,0.100000,1.000000,0.482593
Unrelated task,Projection,False,1.000000,1.000000,0.491297
Same task,Projection,True,0.010000,3.000000,0.406145
Same task,Projection,True,0.100000,3.000000,0.420441
Same task,Projection,True,1.000000,3.000000,0.432814
Similar task,Projection,True,0.010000,3.000000,0.440401
Similar task,Projection,True,0.100000,3.000000,0.447895
Similar task,Projection,True,1.000000,3.000000,0.445273
Unrelated task,Projection,True,0.010000,3.000000,0.494028
Unrelated task,Projection,True,0.100000,3.000000,0.515644
Unrelated task,Projection,True,1.000000,3.000000,0.515387
Same task,Projection,False,0.010000,3.000000,0.419726
Same task,Projection,False,0.100000,3.000000,0.420277
Same task,Projection,False,1.000000,3.000000,0.426932
Similar task,Projection,False,0.010000,3.000000,0.437998
Similar task,Projection,False,0.100000,3.000000,0.447188
Similar task,Projection,False,1.000000,3.000000,0.438746
Unrelated task,Projection,False,0.010000,3.000000,0.492317
Unrelated task,Projection,False,0.100000,3.000000,0.512832
Unrelated task,Projection,False,1.000000,3.000000,0.516604
Same task,Projection,True,0.010000,10.000000,0.415659
Same task,Projection,True,0.100000,10.000000,0.426977
Same task,Projection,True,1.000000,10.000000,0.435077
Similar task,Projection,True,0.010000,10.000000,0.435205
Similar task,Projection,True,0.100000,10.000000,0.455763
Similar task,Projection,True,1.000000,10.000000,0.450204
Unrelated task,Projection,True,0.010000,10.000000,0.543061
Unrelated task,Projection,True,0.100000,10.000000,0.542391
Unrelated task,Projection,True,1.000000,10.000000,0.542939
Same task,Projection,False,0.010000,10.000000,0.415811
Same task,Projection,False,0.100000,10.000000,0.430216
Same task,Projection,False,1.000000,10.000000,0.433471
Similar task,Projection,False,0.010000,10.000000,0.434082
Similar task,Projection,False,0.100000,10.000000,0.454015
Similar task,Projection,False,1.000000,10.000000,0.453802
Unrelated task,Projection,False,0.010000,10.000000,0.542935
Unrelated task,Projection,False,0.100000,10.000000,0.528128
Unrelated task,Projection,False,1.000000,10.000000,0.543072
Same task,Projection,True,0.010000,0.100000,0.433951
Same task,Projection,True,0.100000,0.100000,0.434695
Same task,Projection,True,1.000000,0.100000,0.435126
Similar task,Projection,True,0.010000,0.100000,0.432991
Similar task,Projection,True,0.100000,0.100000,0.438907
Similar task,Projection,True,1.000000,0.100000,0.435990
Unrelated task,Projection,True,0.010000,0.100000,0.446030
Unrelated task,Projection,True,0.100000,0.100000,0.448335
Unrelated task,Projection,True,1.000000,0.100000,0.449258
Same task,Projection,False,0.010000,0.100000,0.433311
Same task,Projection,False,0.100000,0.100000,0.434415
Same task,Projection,False,1.000000,0.100000,0.437505
Similar task,Projection,False,0.010000,0.100000,0.434089
Similar task,Projection,False,0.100000,0.100000,0.438149
Similar task,Projection,False,1.000000,0.100000,0.437239
Unrelated task,Projection,False,0.010000,0.100000,0.446350
Unrelated task,Projection,False,0.100000,0.100000,0.448097
Unrelated task,Projection,False,1.000000,0.100000,0.446244
Same task,Projection,True,0.010000,0.300000,0.423112
Same task,Projection,True,0.100000,0.300000,0.414490
Same task,Projection,True,1.000000,0.300000,0.428559
Similar task,Projection,True,0.010000,0.300000,0.417496
Similar task,Projection,True,0.100000,0.300000,0.428762
Similar task,Projection,True,1.000000,0.300000,0.433077
Unrelated task,Projection,True,0.010000,0.300000,0.443720
Unrelated task,Projection,True,0.100000,0.300000,0.442206
Unrelated task,Projection,True,1.000000,0.300000,0.453499
Same task,Projection,False,0.010000,0.300000,0.413841
Same task,Projection,False,0.100000,0.300000,0.418210
Same task,Projection,False,1.000000,0.300000,0.417656
Similar task,Projection,False,0.010000,0.300000,0.421811
Similar task,Projection,False,0.100000,0.300000,0.429755
Similar task,Projection,False,1.000000,0.300000,0.430697
Unrelated task,Projection,False,0.010000,0.300000,0.440253
Unrelated task,Projection,False,0.100000,0.300000,0.446140
Unrelated task,Projection,False,1.000000,0.300000,0.444438
Same task,Projection,True,0.010000,1.000000,0.416284
